cust_num,date,inc_amt_usd
alkd4b5wLji4hXpgqN6duXt8zeHSLjgm63OfoMPNh0g=,2023-12-24,193.01
63O81Oj+fhKLsBIz9Lesi1rudlDoaNgNGsEZi+rDl78=,2023-12-24,131.74
JpH5yRynqfyH7MWQCPuqsO614d0KZNjHdHWlvGpVwco=,2023-12-24,75.1
UINAtreeQ8T2ViHY+fpp9i0qDsV5PEE/SFAA6rpQY58=,2023-12-24,161.42
3qp3gYOhBR2KgYafBeIuIWnq4qKfU2858YPivISX0lg=,2023-12-24,18.89
ubpD2UdxprtqkzgVBo0UzJNtxRDJ+6f7LDHLnw53Lk8=,2023-12-24,157.78
QuRsp8wvfHUtvGzmLAIkjx3W4oCnYIvcKEc2WwbDRsY=,2023-12-24,114.45
R1NUzrcY60QE+9q/WPwlnmZGpDwOGAqHB9lmgYgpyiU=,2023-12-24,47.49
VdlGEvalIhsRES6/6S4Woa2eZsGHgOMsAyEqfzUC/iM=,2023-12-24,31.88
P0zRJKbUQR5uHiC+jXEEXXRww4LdD2H+v/8gxsJY8Yc=,2023-12-24,540.23
eyL0YdkwRo/xQ1agXa5HQD3hJQUh2SgSxuthIWYQYC4=,2023-12-24,102.79
DzLTaJiDfBzSXZwRWE7lKPXJowf6oPgSpi71P/TcZGA=,2023-12-24,145.47
qoiGQJBdJI+ptFSLR2hfGvmHoTztkkSD1EXPtnNqqOg=,2023-12-24,39.43
P5HObIPrnJNhzIjAdUym1peumuoWOlECVpNTr9of1sg=,2023-12-24,352.85
GBQn9hBwkcBGP1ks6NuLxKZyQkdx0hP7aQPTdW424GY=,2023-12-24,34.83
uzqljC3ZQFMBW0TdwpRzYjjAXHVcEF917AyRuGcnpcw=,2023-12-24,186.13
w0COAk9o2wrUjIuJGm/dYwlu1CHkCjp/WVqiepAt/1E=,2023-12-24,50.64
CQpjyGzXpTzrYgtIcEpZo48pelHukOXqiw2oNyKyLrI=,2023-12-24,85.71
imU4FmYuh9NrDJgjVfBgDl8/NiNT4rMuwBsItAn13QI=,2023-12-24,24.53
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2023-12-24,84.98
nkIiaO8UXhiBg9l0Y4tVmjNiio9x1dPszSTe8+x5660=,2023-12-24,395.46
TM0gnt2R+DZDaq17NULDj6SLTBLfJxubIJjcJ2DazDA=,2023-12-24,112.68
dG5dNolk6YR+rLKtR9ACvo59DGCPBlDB1kd3sTaPW2k=,2023-12-24,220.79
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2023-12-24,27.78
A/wFPnYHQCkJiQsP8JZY3mNRDpsqgYHpfd8uRHN/vX4=,2023-12-24,206.45
MuOPIl0p/PYD9CBky2hXP4765NMU67D2uuTfmZ7zQBc=,2023-12-24,111.77
uKQ5+Adid4ccyBrksoG9ie/XaTjAg8C8CDbrFTbO0rQ=,2023-12-24,111.66
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-12-24,61.62
AiaPSoOT2gYWbxlFrQwOkrQE8ArQpAcv5QMaizK24TI=,2023-04-13,106.08
RYF2t87HUYTUMu8L0tzc4aU0pceTWdO/i43nDUVaZY4=,2023-04-13,208.61
zPWGpy5CNCgcR//94Vof7/nXODJ3mBpkcxRVBTBL6JQ=,2023-04-13,319.2
AorfBu6KrSJjOcH5TC9e6wGi6xF1bu6navAmBO3oZ/g=,2023-04-13,31.66
ntsplKlEE2Y/nit4JOcs1mWbHznkCkaB+OBmZC7qD1o=,2023-04-13,402.86
ySiuHzThAyo650250BixXZh5Ezy19AFza209VK//i6Q=,2023-04-13,90.43
vmrI2MmaMTgljJVnRi7AL7TZVEdocA+UTB35VQTbfXA=,2023-04-13,103.36
SDZ3BN0sUuKz0s4uXTaoIiMkoliGeF9ZSH4U8/8g3xc=,2023-04-13,69.77
i+gxmIkmw5WgZjnJ4mNUs78kZzwdXY61pKNoixeA5uE=,2023-04-13,332.87
ZeZ018Yj3TyOv14p4+mWZ+bhcXdw+hgZXaf66NPePWY=,2023-04-13,45.62
x6euXbZPH4dfq7UzwCJLIYPuYDL25RqMIMZHcglgGnQ=,2023-04-13,44.15
m+hnfrtKz17pPpy2hZYhV241W/OhMRJeCJhFY6jp+Pw=,2023-04-13,37.57
YMci36Cq943/g14biqGtFBIyOfn/adJI+bEERY4aThs=,2023-04-13,133.3
P28QWDiLJrndAmXLTQbuYKY+1+fRviI4yiPpnZBmsv4=,2023-04-13,37.39
PAF6mVNIgkaTShp7n3HJ2DucJzniPHEztX5NsfI2rQo=,2023-04-13,41.38
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-04-13,134.46
957xoQSeAQi/cFH0qUNFjrSCIZWDx3grvTEBB0wZTDo=,2023-04-13,178.46
MwdqbTtUjXfT5PF8S7KIuqVhBX2V+wONRBluh3Ru+Uw=,2023-04-13,93.02
H8IrIe8r2X8DmcZMcpfQk2HGeENehleNdVKHkTVrAnw=,2023-04-13,144.25
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2023-04-13,132.03
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-04-13,138.55
pgnzyPuEdQMYY8rbFhd6Rqp55RhPgRSBJLKWeTJxdWk=,2023-04-13,8.16
FXQZeBJDv96TcQmMmNTdC0UuAs47/iglaMsYJZPua00=,2023-04-13,119.2
cxOYgtz+s6dPNqbzclyeKxryRn+U/PJuZVxEe8eZSu0=,2023-04-13,133.33
dw0+eHvgYW+W3aXrTmv71rageser1Hki9Exi81aUgjg=,2023-04-13,183.3
hS1NGAKI5QuSiWlnwzfRwQNXbPMFrOtRs1CcpcWYpZE=,2023-04-13,77.96
Gz1ZVpdah23lh6FkmToQcHUbW0hqweu+GbiLBeOU/+g=,2023-04-13,254.33
ilKaYJuUczsbdp3mvyRS0xJt/vePAq68E+c+YZtoW0I=,2023-04-13,367.57
yl3zzNMN7zcdhsFoQ7cAzxCI9afU5WuEE8yq9tl9c1w=,2023-04-13,47.26
EMRa97PaqTrCe0Ut5Pe6WEABNaDmoQZMMLvsRKj4y68=,2023-12-25,365.81
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2023-12-25,65.99
C/tkdBsVUlDnuv9fLVdDI00sh2JSIsZFkxEznB5tzQw=,2023-12-25,70.25
993qmZBt8XldtKbwbfUWEt+C9cFBI4TFQel3cKiCQgE=,2023-12-25,128.3
5wwmcu89VkkcnxxxsYcZtYG61wsZ9gw3uP5gZgpbBXU=,2023-12-25,63.88
vUZMS8RTi6cc2PJvUaCOlbl22aD0nRtYwVpVYFaG9y8=,2023-12-25,66.69
UqnLuw+Mhi6ub7tQli+vh3cXgj/3No426CRcn/AZl48=,2023-12-25,30.72
tSRNQQ9h2WR8NjzyN1SSZ8IkQ3UgAVrDefvoOsFoF9s=,2023-12-25,208.51
RU4zo6p/4EUX840OqDw4fcG1n0epc3z/uJqCQ+wEYxk=,2023-12-25,203.63
SyMA5bDFtfLvSdFTwQW8B1XQ8p5PC3TASiBrca1U7JU=,2023-12-25,49.17
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2023-12-25,55.17
swnf8cprF9K9LNG0rsNz+HqsUgTtyDXhmQvWVv5KPDM=,2023-12-25,171.8
dgaoyEJ1mk7nXthwEKUcJ7hbviZkJ21y3m/m+nFk4u0=,2023-12-25,76.13
kIs4qAuMVlHPhSkuxicXwibJL+/RNMggn33hgGy+RLg=,2023-12-25,89.25
sWPl7tNvCi7km9JEIoiYI1ZJ7L5pafJoFryRDzm7ROY=,2023-12-25,195.65
7rdhINmn6yKusII8TFyehYSNJINNK3ugKmb+qyWlMYI=,2023-12-25,37.08
jnAmvyMV5y5KsIJ+TyiuEg3q9hV/SiqYe/CvOymti+I=,2023-12-25,105.7
IVRG6J/CleTs45UFwYANNajoLIkQk2m7ImubSggBcZo=,2023-12-25,82.95
P0zRJKbUQR5uHiC+jXEEXXRww4LdD2H+v/8gxsJY8Yc=,2023-12-25,154.78
QuRsp8wvfHUtvGzmLAIkjx3W4oCnYIvcKEc2WwbDRsY=,2023-12-25,97.72
RfaceVK8F2EnrCesDFG3iPcg+LCBCLjXv2JYo717dnw=,2023-12-25,274.4
2KIO9qpWsQWd2B0mJJhwm8iztt31lPSM4IHy4GXH0IA=,2023-12-25,65.13
/CFx8niPavvPhmEdkXJ0KtjVDtv3PVTUUM5dEOIcWjk=,2023-12-25,98.06
R6lJHzogzzYE/yFZ2wi8sB6KIOPjhH9ATOmlU+FUiPg=,2023-12-25,41.56
IPVT+d0e0kVIkNo/kfEu5PLmfvIuoF/dUef/XQXEWV8=,2023-12-25,30.59
D/cdqABQiFEp10zggBKG84Xmu8jxNC6T1ytY8eTnD/E=,2023-12-25,156.91
HT0ltDx5Fze44vhBma6Ly1I43Wff1fGgyTHAtaLsJNc=,2023-12-25,34.59
Qfs1yGo66Ru0A4W9czZ8V276ydiqnwuvnB1ArCjD92s=,2023-12-25,27.27
mbZ6Dbqio1A6d2MU9+VrbUGivtzZ2yL1VZPtRFeeW/g=,2023-12-25,37.08
QAm6BvnbtKfSfqEqldjXDtPDoO3RyxRItOnYNJRxqfc=,2023-12-25,200.06
HG1dflFf4iN7HUsCvuX45XKrSO3LKZuHpXm0F2SzT9U=,2023-12-25,115.48
u25mhtUk7y6unpIW2bLe7z7JjNTf5VyRLObgtMA7p3E=,2023-12-25,425.78
b10QrfgdSG3AAn6RkzPC0YbeNV6XU2gaSeSGwxdEsXY=,2023-12-25,622.88
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2023-12-25,96.21
/herLCxOwdLlGbiCxup/OZHT3C/XfA4Sbny7J/6YgDE=,2023-12-25,19.02
uBG88ctWv2nXDoywAN2P65xZBvOyYnnxsJJI5e3Razk=,2023-12-25,49.53
GuRkPOdLgySaCnG4RORxtlNVBcfNHyBj65byXgegmQQ=,2023-12-25,148.54
pR8WWDF0NzcwimsgFE8SnYMaB2608x8sG75cYHwr4Jw=,2023-12-25,14.57
Ir/ZNgKxeJmYipiJIOl6JNt6nC6ekXC8o6jG8mavIYo=,2023-12-25,161.54
Gh7EIHlhkzMYO8enOsZCv6LU5+kHvVbf6WdPQbkfbZ4=,2023-12-25,199.98
g58/LD++noGTD9Qr8nk2tvknrdc4tYSm/3sZtXfSuhs=,2023-12-25,28.46
P28QWDiLJrndAmXLTQbuYKY+1+fRviI4yiPpnZBmsv4=,2023-12-25,96.9
SXBxuePruWOeuDm7WsuZyjEsFzlwZzXp0jl8p0/4ERM=,2023-12-25,85.29
JbB3uej0B5MfS0Sp1R7c2hBQpqRThuOYt/eyEUBjMN0=,2023-12-25,119.44
+M60iAJNtefHwTcCfG8ufkopkT5eENNMQALyoWEU4Fc=,2023-12-25,142.25
QlKEiui5/O99Ver+3ckve3Fb/m527V3j2IN9eOB5qGg=,2023-12-25,165.61
gQCraCay39E4UKnaSznIVTbDo61lrugvGRv5aFOTRbA=,2023-12-25,122.72
JFR/a1c5bPqiy56sNVIqAUkPx1qZD4TI6hWIzo0WoO4=,2023-12-25,22.43
4nuZZ84WjYtJcT69KvsLD5VVXnetj7wnb75Cuh79Cn4=,2023-12-25,36.89
i+gxmIkmw5WgZjnJ4mNUs78kZzwdXY61pKNoixeA5uE=,2023-12-25,236.93
BEuJVooWy+hEo6LGIKC1Atjvu6rFgviZcMX73LYs1Wo=,2023-12-25,133.97
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2023-12-25,48.1
qgV+SV7h473uoYgfqN37ZrjSO/lC8/CEK5f2iKMULb8=,2023-12-25,165.32
CQpjyGzXpTzrYgtIcEpZo48pelHukOXqiw2oNyKyLrI=,2023-12-25,148.98
Ls/gjS5oR8mpI56aaF8ufy9AgDIFEFuLACwSU1NboXU=,2023-12-25,117.52
jW05tYPXKTkTzxsnJXMqpWrqEQ4Qn1BQoSJAS3P4yr8=,2023-12-25,25.88
mq+his/cFmK1ddbYntVrdH/jhkwHRmQLjg5MlZuLKIU=,2023-12-25,38.78
4yYe1YamBqqEEXwnnylgvgNQID2rPNaE7tiXPpXalDI=,2023-12-25,95.41
LW4s3xa9s7un7xhNAwtK2xOpMe7CAJwRXPmjbdoLqAQ=,2023-12-25,175.36
P029aoeGZ2e0IcG7MzIdo6bKDVtI+8y0BYh4B04FLkE=,2023-12-25,44.86
CjG+cM0VS3ifUumSqYFt+474x2EArsNltvZUnqlJr9A=,2023-12-25,210.11
CiBZhS+dfzdlSRuC6aNXv998cfJLz0Ifr8F5I4T6sj8=,2023-12-25,7.15
Qri7xNVmOgmHu+l3K3mu8PgP7jbYXCESz3vMfcM0MIo=,2023-12-25,36.35
Bt7XbIKu0VC82ui83HSD5SVQwsI/E1JVTIlXzyTNym8=,2023-12-25,131.21
snoBH9el7ac+qkLaWV7Fr6vqixNMTtDcRoCEPLUOuGI=,2023-12-25,189.89
FhY3Tvixsqb7j1HVhxRPv9sqzNkUZizbM64yYNetcr8=,2023-12-25,489.97
xgCRwH9GETcvmfJTaakcyHlhDnmtdVXcPXHLauI8DZ0=,2023-12-25,153.1
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-12-25,14.23
COAbm/m3hN2E4z1+/T4dMCa9wyLirMfNfGDZyWdfrJ0=,2023-12-25,25.79
wmDED5ZCuKRfMOAXMIv59or8325QyG89LwxHgq2dx0g=,2023-12-25,95.49
8ZRD6Xpo3h0TZXJl0f9WhEyim8gJyIMz0XT2YRV7DJI=,2023-12-25,85.29
f4wL6aPzQKmbDYKSWTc2I8/41MrVQtMBhFNlPkLi2dU=,2023-12-25,120.04
MNtqGnfQfQFEL8+L/q85qg0TFiUo4i90aFqNbcSu+NM=,2023-12-25,192.88
y9qq43oITtojPcz+Pn/1EhQjT5gX7l0aeK+5uIVnrF8=,2023-12-25,54.66
ES5ZYGAve9FvYeswNJVMrH6GpvfLfmCEJkgumV3WJcA=,2023-12-25,221.46
uIoEofa3xUAXDip8Osnpd99+wRH/439DzVnj465bpG4=,2023-12-25,38.43
ea8+G/lO01Rh+AVOuJM8vRgtm79yapcP/LSq3RYM8sE=,2023-12-25,67.43
87zjjvKClEilA9k4SWd1f96KTK1kiYbbGeVo6sQ+eOM=,2023-12-25,40.07
IQfXIQrC+1RzN3mG/aIbGop81NeZI5+824YPLYB2Fjs=,2023-12-25,106.38
xMcExe2ssmVWKht+49id9f+vy8k/h3cUQx4BqL38hi4=,2023-12-25,101.96
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2023-12-25,15.08
t82DruL6N5C+LjF5tvXpSSk9JZYuDtM1Lc6/4GX6yRo=,2023-12-25,78.65
1hzI6kDQc3Stms5YNFoHgFcdXwBukcxwt/vexRTaV2s=,2023-12-25,57.75
C6sNTrkQewYKdBaZ/eNUWuwqnuIu+JpPNQ1HqcD7W2k=,2023-12-25,140.1
MQL54rYZKKqZkIsi60FZPjI7sW/8yiTZhN2HDGrkma0=,2023-12-25,91.35
QtpbKnL5akyDTc1+Cgxl0xQbigvazhUoSTfujaeXvfw=,2023-12-25,173.35
dg/FTKMNeBdK2hbHoQ6NQzpE8FfDytH80Bbzte0YsB8=,2023-12-25,55.67
XkZTwiiTK8zOcbDgvI+s36Sg6jOMpM8jSefl554PkwM=,2023-12-25,94.33
eZZGRyZBk+zZ2aqqiUr2Xg4bASvoC/KTEWTAZrWIj7M=,2023-12-25,50.61
RoOYPr29qghZ/YeNy4ZtsRRFXH9T3zl81WnlA87ZP+U=,2023-12-25,73.74
eBujxQROgy2MwPIxqo1LnIb9B2/AaDE3PLeycVgjqMo=,2023-12-25,505.77
Ep44vz1qHIaULxWSvdcEjNHk25bMIOQMipKTA6JUnTs=,2023-12-25,52.18
mWuYA4EjJYSrmhyet46MzpoHppyzmwS8PgxfgDc0aps=,2023-12-25,51.51
rBeuacSgoeG5H5Tc/YXL/gBzBry3h9zR0nhurEBNzNk=,2023-12-25,124.83
wd8oPI+sTGv/e473PoAZtm/N44JC7OyV/gGrXsJk0lk=,2023-12-25,20.61
gwtZSLw07atnb8Oxs8ScGrRIhJjtce5pYseq4ux/eow=,2023-12-25,121.32
e1Voix9HWKDfHSH3V0Xg6VQM9dN5OjHPmxHAaaImayg=,2023-12-25,457.48
acar/GnTUCmyi/P+wFiO5WtT6Yxe9psKoqQWq3Psuz0=,2023-12-25,89.58
iZPH2eEEj1pxph4DVV5FybQwUwTKLmW54bl2LaDlix4=,2023-12-25,38.75
/0v7ZLF/UuYPt0sBbiF54ZpVEv3k2IH9Qv5Kdn66VA0=,2023-12-25,162.88
2X9sqg+hS+YC5mvHMmNqjK5G+he0ApLwaYkQdY1Bq8w=,2023-12-25,171.28
qBngYVomi2wG60WrdHQUh6dq9cgiI7VLXDmF+FbIRvo=,2023-12-25,81.46
x6euXbZPH4dfq7UzwCJLIYPuYDL25RqMIMZHcglgGnQ=,2023-12-25,57.99
JN1XP/78Oq+aEBp9/KJDbW/LqlT8/FJyIbXPh3o94FM=,2023-12-25,69.43
uTAwnSMIM3ht0Ke+VQzAv9kjvYGIoTPov2vgE5B7eF4=,2023-12-25,48.4
kqhki4wCsut6tk08VvfMKAlYbu1uI3EkWJCwpZ/MHug=,2023-12-25,107.68
n3xNLyw74TcGkKySco8+xAr+ioLO/nZGATJaHzrhtOA=,2023-12-25,31.94
Oh11DAu5iJcEaKKSo/0RYpI32I2YY+lsL6eSyBu+Ua0=,2023-12-25,76.82
VHHqJItcjnxh1AH35vkazpPZwHq+BAO8fY7ZkFBK0TU=,2023-12-25,85.96
sHtI1e6MvEW2rrI4oaq2qq2c8K2wmQq777OWFcdVpN0=,2023-12-25,14.6
NbBUNJQ/zP2vLNAQNeYS6JrhKSpgDlTFyiJk5krjtcs=,2023-12-25,58.02
2c9WBwzDbsmUEM+AXuurrcsc+H0PLKNLVaV63hQ2fzg=,2023-12-25,85.62
IvU+PK0WUTn8cLRmYr/RXWHELkNHm5Mehn6lVJE/Q+Q=,2023-12-25,26.95
dQh56ssJ+cPR4wlW8zBoj3JkYXZWuk91oNV+ZMdaZG8=,2023-12-25,129.41
lnpd9SmK1ukV9fOK4YvFJpUqW2jHOgTHyRdVDyj4L1c=,2023-12-25,37.38
ULsijNtWafXvqTCjB5bCvM7ifzybDFUo5/wfFGw/NLI=,2023-12-25,20.46
THNlpDBfLsdG4WcFXLx1bwv7IKEFXRDwZhp38/EdskY=,2023-12-25,153.58
MpRILAgQtMqhoE2GVHONh6n8QBeLg6UgZfZfl1UlcLM=,2023-12-25,52.1
mxe88+BfJHw7KoDQt4J/UM+vRy41rq8JCkApjMU8XCc=,2023-12-25,105.25
D/ME1YQ2f84hL8vk08mEeY8k8ckGLONd4pgmK4uVhBk=,2023-12-25,94.29
au23cn+IyndXxUObcq2+m7VsDOKPjClepiRtmXzmmVg=,2023-12-25,52.46
YxhDhPOqTnEa+zP6BBsa3QU2QmEyADTanWtSn24klOM=,2023-12-25,229.0
GGr9RgLV5UQL7sc2Jer+Nfr3NrfluZ5QbaW6aa8tzto=,2023-12-25,120.16
A/tG5BbVqCYplcm69voA+au2DxEv0IKhRIriUQbnkh4=,2023-12-25,94.35
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-12-25,29.55
7wx4c2SSC0HSotpXDWEH04O4pqzdpkADkDRjB8+3+ac=,2023-12-25,119.59
oOImyYX/TfoslujZ2xxXP9no76TylUGBpBWCd0+BWVA=,2023-12-25,30.08
3zwkgq0ItGFQ9oR1wteVTC4cLefuMM/cD8mXrcpfFek=,2023-12-25,117.05
MSoBbLMtCv9vWfYvlWAOiA4XO4K+v7m9oY4nM4LUtZw=,2023-12-25,30.29
62+xai0y0AH3q0/wskPKkJFLE94jQCwi2nVzUQJ9NoU=,2023-12-25,61.54
JpH5yRynqfyH7MWQCPuqsO614d0KZNjHdHWlvGpVwco=,2023-12-25,65.65
BcJGLohy5XjUnqkdnnGKVXOCOdY3DZoS1QWu82SgWQI=,2023-12-25,251.28
ap/Yp5imh7CSdOWckLEe4+zbismIsqJ1p4yPoyrn4L0=,2023-12-25,408.66
VUPC07DihpJqAARdg0A+F4P6h44V+EzqWSlIetXFGl0=,2023-12-25,86.48
JkWhY3KWNPqfCJA45eKcA9LqG3hgW04LjuHYkWMQXb0=,2023-12-25,39.91
j9XKmmczkKcvKp/7HMlFDrPQ4UGep95v048EN+tQbn4=,2023-12-25,101.5
pMxuYcNXGJWTLEfsNL9JFdtlmAKXrCISqLA+0erPOBM=,2023-12-25,234.99
uaqJQWbAXtwRFsqzJOHz5pDNJUsRCoWFaWRMzBaxE6U=,2023-12-25,290.81
kgf145PEaK1RxRNqRv3pRjSqdtOqOEeCa0pH11PEBeI=,2023-04-14,144.75
MH0aSVrfDVmjJzXKLBJaMAV6ZZcDhBTIaH8l/XgWW1U=,2023-04-14,39.04
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2023-04-14,8.97
i+gxmIkmw5WgZjnJ4mNUs78kZzwdXY61pKNoixeA5uE=,2023-04-14,18.81
omcr3Q8qbv5uSPCKWi+3E1cqDn1w34tzAcR2ROAYSx0=,2023-04-14,79.29
hgwTyXfwEQP4uxCtl4tgx5FCT84q3LrQ1IVddzDTZP4=,2023-04-14,61.23
+TmL7De8kNVFyxWVMEBk1lAoTIFq+XSh+z+qHcb0beg=,2023-04-14,130.21
ywQlJJ768M3db/WufVFGPh44kaMf4rrEfzyg1z5Sys0=,2023-04-14,79.98
YMci36Cq943/g14biqGtFBIyOfn/adJI+bEERY4aThs=,2023-04-14,38.86
acar/GnTUCmyi/P+wFiO5WtT6Yxe9psKoqQWq3Psuz0=,2023-04-14,252.85
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-04-14,117.98
E0RtnTnjE8COKbAmoLsD0nH1xzLDFnlA2+6nS3UwSAs=,2023-04-14,203.79
YjPPX0pbuSJu13PuhScJ6YoFiXPpP+1NfUP5X9vh29c=,2023-04-14,67.8
8V6buNWsFlxGnDsBnPFickfi1nH6NfwNPa7qBG4j9wo=,2023-04-14,120.15
fONcbZLoeXvbHuqXGhVLevXiaH2SpmcrTF7v2DezoSA=,2023-04-14,108.86
swnf8cprF9K9LNG0rsNz+HqsUgTtyDXhmQvWVv5KPDM=,2023-04-14,57.07
GGc00q+AnqrUdZn1X+OgOub4/rrGjWDERbXVtSn3qfI=,2023-04-14,74.72
ntsplKlEE2Y/nit4JOcs1mWbHznkCkaB+OBmZC7qD1o=,2023-04-14,497.39
p6xBT3fhUGjWpT0Ngn9Y7mdYXrFI0GiSeigtA5c5nT4=,2023-04-14,33.61
957xoQSeAQi/cFH0qUNFjrSCIZWDx3grvTEBB0wZTDo=,2023-04-14,51.69
4qrlbva6UGChXJ/+YLcFAXHBk9RcAjxKKTUj0ujGA6o=,2023-04-14,4.07
BpTfnAhkbzHpjdCLEZYqpdBIoDrKAtv4CV5QePK9Ias=,2023-04-14,307.28
rIPMbTUk4UF0rnvVu9NZMQ0Dh7N8Okp4E/nTIUcQ7Ew=,2023-04-14,92.56
1Jj3/7yf+gcnq1eX8wGrSUZLlX1ux6LBbOUZn0VFhdw=,2023-04-14,85.84
WrtWEVP8PoZiPk+FDzFEHBczPs+Mu3UGbOH7oXfOyco=,2023-12-26,90.38
M35G1F7j75CXo1PDgdOMXFbXRDvDOuYajrAckYhgqPE=,2023-12-26,51.99
PWbZjtyqjaIrYGquitIzPzfcnbqWtI3gci5sKfSK5M8=,2023-12-26,59.12
NIUyxKYeUgXSO4ul63JGcTfaD5/pYdOl8YC0HzAoKPk=,2023-12-26,69.38
JN1XP/78Oq+aEBp9/KJDbW/LqlT8/FJyIbXPh3o94FM=,2023-12-26,73.55
jR0BYXWgth1Q2IsYtTWlnKqQwD1m4G+QlG6l58zZ+p8=,2023-12-26,41.61
XEcWgVufbkHbNSeIRhOkwI0XyjfVPZeR+CURLgBLgTs=,2023-12-26,134.93
z85osL/xPL+iSi+7RMjC7yeIBGt4xxiRUD6wD4k5lMQ=,2023-12-26,78.12
/2FjNGeSynnnKjLG96jaHMnOMZqEKK5UEvVwDOndNGM=,2023-12-26,136.71
stcXcgjeydXXzVKBTUgGvaBDsDkOJPX/DdeSXEx3OnA=,2023-12-26,221.35
kATzhkxebsljqIaaDUZcF7itGZo3BZUN8eidw9ho9Jk=,2023-12-26,120.84
7wx4c2SSC0HSotpXDWEH04O4pqzdpkADkDRjB8+3+ac=,2023-12-26,15.64
OBDAvTM86VlGVyrcQf9V7iTElJ4tsombkqY0Z9xgBic=,2023-12-26,50.53
UN6zgUqsIDNCunDy3na+jcCgtMbsU/NRjM8xZQvxJf4=,2023-12-26,109.51
E7n8CCQttmM7CfKLAq6qfQAiFGcrB+SVUe4LJ1tkwHQ=,2023-12-26,548.83
HG1dflFf4iN7HUsCvuX45XKrSO3LKZuHpXm0F2SzT9U=,2023-12-26,27.14
pR8WWDF0NzcwimsgFE8SnYMaB2608x8sG75cYHwr4Jw=,2023-12-26,43.89
NQbCh17q0Q+9TXyLhfY18etDmu9w1NlSEhgInV7JMeE=,2023-12-26,26.75
2E7TYWAkpffsN4dUzhR5QgGhQDk6nuDpiF/+PlPlhAg=,2023-12-26,153.01
wL/uOayz9ZCrE/EVBsnj+B0d0qG1A4nlSVCc9vel1Gc=,2023-12-26,27.05
PIPHaHkOQv2P3d4sJf61DA/POCSi/EyB9lC6AfEM1c4=,2023-12-26,619.07
wXD1STUwbXAt+5qopI+nDWFFld0I25P9iI5P4jY7iwo=,2023-12-26,119.56
GBQn9hBwkcBGP1ks6NuLxKZyQkdx0hP7aQPTdW424GY=,2023-12-26,24.36
HppwjB11bNq7vehYlkCEfNUNhZThOGuTe/La9AMrSmY=,2023-12-26,73.13
tbb2I3BscAPQfC1aPk/HzNg7Ep5zLiRRksLqjBuaIZU=,2023-12-26,272.96
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2023-12-26,7.1
j5g9z8ODwvd9AMq0F1SIJudySxmWS4KgzvbF2rQf6dw=,2023-12-26,29.87
Ngk8ZZ9oI1EO8CclimDAtwPJBdLQzTCJrK52khDDzWE=,2023-12-26,165.52
EMRa97PaqTrCe0Ut5Pe6WEABNaDmoQZMMLvsRKj4y68=,2023-12-26,59.15
rCHlOYvwx221tTx9c6CEK+iZf5M4MDkI6X1RZ+vtJks=,2023-12-26,34.74
gYNaZthnoHYenisL/avYdci4DZ8or5FZqvjuPBbcJuU=,2023-12-26,428.35
mgwnHjEShwIv/BS6lzFCGRIjrV4OWMDs3HNcO3ih7O0=,2023-12-26,169.95
Cyd8C6tmCx6cjdgFs+y2aSu27a16bRYr1kAva+YWB0c=,2023-12-26,37.91
t82DruL6N5C+LjF5tvXpSSk9JZYuDtM1Lc6/4GX6yRo=,2023-12-26,19.53
qVkdutlE0hnvUPiH+H4gmcpvHHOML53CJrNjA26vqlo=,2023-12-26,37.01
WchKgEOy4WGk3Gc//Pj4UTMMNum+Gvw+1/xCzx+V0Ng=,2023-12-26,9.35
OA9PxL1N846Q2xPr8V0Ff94xVx1z4hKcdXgFz8nCBdg=,2023-12-26,22.5
uzVGysCv7RPHXOW0R6qsdPmov0yK8QB3ng6ivwYmhsE=,2023-12-26,87.36
kUKLvCxs7/SWyq0kqUvjcd1/IRbuXigjZUUGG166/HM=,2023-12-26,219.87
Gz1ZVpdah23lh6FkmToQcHUbW0hqweu+GbiLBeOU/+g=,2023-12-26,255.0
